"","PC1","PC2","PC3"
"point11.14.ectopterygoid.resids_point1.2.lower.jaw.length.resids",-0.00858406959401785,-0.013809493774799,-0.00279367190613177
"point11.14.ectopterygoid.resids_point8.9.dentigerous.arm.depth.resids",-0.0123510797278428,-0.0298012109021151,0.000659879883342362
"point11.14.ectopterygoid.resids_point2.11.palatine.height.resids",-0.00867382977636267,0.0407197171278967,0.00362780092266445
"point11.14.ectopterygoid.resids_point2.3.jaw.closing.inlever.resids",-0.0121571905980874,0.0282752202461034,0.00657257488431176
"point11.14.ectopterygoid.resids_point15.16.cranial.height.resids",-0.00963627270877165,0.0224201011558711,0.00929418334538782
"point11.14.ectopterygoid.resids_point14.15.orbit.diameter.resids",-0.00168143961469571,-0.0153602609280261,0.000951941568427957
"point11.14.ectopterygoid.resids_point2.18.suspensorium.length.resids",-0.00834853448387453,-0.0247415120042394,-0.0151989793871942
"point11.14.ectopterygoid.resids_point9.10.ascending.proess.length.resids",-0.0203485535002435,0.0392806144420315,0.0137853028943777
"point11.14.ectopterygoid.resids_point2.4.opening.inlever.resids",0.0353469857149576,-0.0978495507329973,-0.0445938303105942
"point11.14.ectopterygoid.resids_point12.19.nasal.tissue.protrusion.resids",0.0332557731871112,-0.178370922532158,-0.0275485459737514
"point11.14.ectopterygoid.resids_point11.14.ectopterygoid.resids",0.0160225560622781,-0.0224529540180955,-0.00093362826449754
"point11.14.ectopterygoid.resids_point16.18.head.depth.resids",-0.00763499235974581,-0.0164477306765414,0.0057028361113518
"point11.14.ectopterygoid.resids_point12.13.maxillary.head.protrusion.resids",0.0121762264093736,0.0272659987722064,-0.00277988581531215
"point11.14.ectopterygoid.resids_point6.11.maxilla.length.resids",-0.00912268420515544,0.0314737712695916,0.0098729922493138
"point11.14.ectopterygoid.resids_point11.13.maxillary.head.height.resids",-0.0520336798904187,0.0393897801576591,0.034699046461555
"point11.14.ectopterygoid.resids_point17.18.pelvic.girdle.length.resids",-0.0110757717339706,-0.0346370951050334,0.0178760717758722
"point16.18.head.depth.resids_point5.8.dentigerous.arm.width.resids",0.0107392016725011,-0.00830133294023028,-0.011393891268272
"point16.18.head.depth.resids_point7.5.dentigerous.arm.base.resids",-0.00908047325796202,-0.0147254130282478,-0.000172200055694547
"point16.18.head.depth.resids_point1.2.lower.jaw.length.resids",0.0065301337751491,-0.00595845253748316,4.45683087178426e-05
"point16.18.head.depth.resids_point8.9.dentigerous.arm.depth.resids",0.0113469951812876,-0.0034106361733797,-0.00724402622464425
"point16.18.head.depth.resids_point2.11.palatine.height.resids",-0.000445863639859732,-0.0172328923506268,-0.000310530871179933
"point16.18.head.depth.resids_point2.3.jaw.closing.inlever.resids",0.00617709095827158,-0.0105924988677593,-0.00732168932057997
"point16.18.head.depth.resids_point15.16.cranial.height.resids",0.00036126306886771,-0.0172373369951322,0.00334901795056234
"point16.18.head.depth.resids_point14.15.orbit.diameter.resids",0.00771772860264253,-0.00236070215345976,-0.00631823697285876
"point16.18.head.depth.resids_point2.18.suspensorium.length.resids",-0.00444630019501743,-0.00731216858067896,-0.00350744720206998
"point16.18.head.depth.resids_point9.10.ascending.proess.length.resids",-0.000594275536680363,-0.00993906179779087,0.00216016317252956
"point16.18.head.depth.resids_point2.4.opening.inlever.resids",-0.0289597196229791,-0.0101012302802117,-0.00063339888921986
"point16.18.head.depth.resids_point12.19.nasal.tissue.protrusion.resids",0.0112259702598332,0.00667579102717444,-0.0111841368047413
"point16.18.head.depth.resids_point11.14.ectopterygoid.resids",-0.00763499235974581,-0.0164477306765414,0.0057028361113518
"point16.18.head.depth.resids_point16.18.head.depth.resids",0.00405677228323106,-0.0149663986047995,-0.00789993223349713
"point16.18.head.depth.resids_point12.13.maxillary.head.protrusion.resids",-0.0326073589468757,-0.0169403891613829,-0.0316080340206166
"point16.18.head.depth.resids_point6.11.maxilla.length.resids",-0.00111481032465814,-0.0159541163662766,0.000590450956723975
"point16.18.head.depth.resids_point11.13.maxillary.head.height.resids",0.0290584180613655,-0.02155927639448,-0.0321385220704785
"point16.18.head.depth.resids_point17.18.pelvic.girdle.length.resids",0.00971813255712433,-0.00428239576576575,-0.00309626200260987
"point12.13.maxillary.head.protrusion.resids_point5.8.dentigerous.arm.width.resids",-0.0792026036007007,0.0340461604738251,0.0242711367878028
"point12.13.maxillary.head.protrusion.resids_point7.5.dentigerous.arm.base.resids",0.0520257646556741,-0.0149617688612318,-0.0216155916417478
"point12.13.maxillary.head.protrusion.resids_point1.2.lower.jaw.length.resids",-0.0345184722788227,-0.0994309446739467,0.022181752765472
"point12.13.maxillary.head.protrusion.resids_point8.9.dentigerous.arm.depth.resids",-0.0491844395609056,-0.217744576566741,0.144756504672913
"point12.13.maxillary.head.protrusion.resids_point2.11.palatine.height.resids",-0.000999421378130068,0.00146897941019528,0.00577374847436022
"point12.13.maxillary.head.protrusion.resids_point2.3.jaw.closing.inlever.resids",-0.0234648437170238,-0.129761795873775,-0.0559980823818276
"point12.13.maxillary.head.protrusion.resids_point15.16.cranial.height.resids",-0.0240628500733163,0.170175210484854,-0.0328745770053353
"point12.13.maxillary.head.protrusion.resids_point14.15.orbit.diameter.resids",-0.0573882607949136,-0.0468367673743327,0.0324004799568384
"point12.13.maxillary.head.protrusion.resids_point2.18.suspensorium.length.resids",0.0388076608519813,-0.013203259064445,0.0117259265014376
"point12.13.maxillary.head.protrusion.resids_point9.10.ascending.proess.length.resids",0.0125998194055456,0.0670319412875421,-0.0257818553372152
"point12.13.maxillary.head.protrusion.resids_point2.4.opening.inlever.resids",0.165165197175995,-0.0174045296538814,-0.0472347571044089
"point12.13.maxillary.head.protrusion.resids_point12.19.nasal.tissue.protrusion.resids",-0.128129148095346,0.0618658114679611,0.0501633207515582
"point12.13.maxillary.head.protrusion.resids_point11.14.ectopterygoid.resids",0.0121762264093736,0.0272659987722064,-0.00277988581531215
"point12.13.maxillary.head.protrusion.resids_point16.18.head.depth.resids",-0.0326073589468757,-0.0169403891613829,-0.0316080340206166
"point12.13.maxillary.head.protrusion.resids_point12.13.maxillary.head.protrusion.resids",0.166189332892995,0.316507106630057,-0.204884460018146
"point12.13.maxillary.head.protrusion.resids_point6.11.maxilla.length.resids",0.00236218543452825,0.0200169262884698,0.0134731956862771
"point12.13.maxillary.head.protrusion.resids_point11.13.maxillary.head.height.resids",-0.179901735439508,-0.0748260573274539,0.0170190082291806
"point12.13.maxillary.head.protrusion.resids_point17.18.pelvic.girdle.length.resids",-0.0610486903355011,-0.0878662357894516,0.0118408246703608
"point6.11.maxilla.length.resids_point5.8.dentigerous.arm.width.resids",-0.00531568959998622,-0.00667674132348944,0.00117549775222283
"point6.11.maxilla.length.resids_point7.5.dentigerous.arm.base.resids",-0.00244205786076733,0.00474388007619976,0.00422209741802986
"point6.11.maxilla.length.resids_point1.2.lower.jaw.length.resids",-0.00239015947707931,-0.0173935233304811,0.00260898848482173
"point6.11.maxilla.length.resids_point8.9.dentigerous.arm.depth.resids",-0.000695296235394391,-0.0331158385718175,-0.00643667064795705
"point6.11.maxilla.length.resids_point2.11.palatine.height.resids",-0.00648635370520131,0.0182965539132666,0.00660964292965133
"point6.11.maxilla.length.resids_point2.3.jaw.closing.inlever.resids",-0.00443081513332813,0.00620627130531163,0.000625676512874335
"point6.11.maxilla.length.resids_point15.16.cranial.height.resids",-0.00358090478194992,0.0178125573975337,-0.000109038469223905
"point6.11.maxilla.length.resids_point14.15.orbit.diameter.resids",-0.00277426150502551,-0.0136742378522193,-0.00139074836348077
"point6.11.maxilla.length.resids_point2.18.suspensorium.length.resids",0.00327438919320963,-0.0196378949018733,0.00202620425623825
"point6.11.maxilla.length.resids_point9.10.ascending.proess.length.resids",-0.00252951589435807,0.0226201536452381,0.0040712501212282
"point6.11.maxilla.length.resids_point2.4.opening.inlever.resids",0.00907004267898562,-0.0682430361392656,-0.0121983701764464
"point6.11.maxilla.length.resids_point12.19.nasal.tissue.protrusion.resids",0.00837261352491592,-0.129779167739258,0.006806709527095
"point6.11.maxilla.length.resids_point11.14.ectopterygoid.resids",-0.00912268420515544,0.0314737712695916,0.0098729922493138
"point6.11.maxilla.length.resids_point16.18.head.depth.resids",-0.00111481032465814,-0.0159541163662766,0.000590450956723975
"point6.11.maxilla.length.resids_point12.13.maxillary.head.protrusion.resids",0.00236218543452825,0.0200169262884698,0.0134731956862771
"point6.11.maxilla.length.resids_point6.11.maxilla.length.resids",-0.00552562265180241,0.010585616253181,0.000493460218221296
"point6.11.maxilla.length.resids_point11.13.maxillary.head.height.resids",-0.00462189034397245,0.00328149848971248,0.00602065060335931
"point6.11.maxilla.length.resids_point17.18.pelvic.girdle.length.resids",-0.000983506266871424,-0.0234359139058912,0.0014453741813548
"point11.13.maxillary.head.height.resids_point5.8.dentigerous.arm.width.resids",0.092230744573842,-0.0117974560507338,0.0247593168810834
"point11.13.maxillary.head.height.resids_point7.5.dentigerous.arm.base.resids",-0.0425058830793791,-0.0227359640583546,0.0206566324752327
"point11.13.maxillary.head.height.resids_point1.2.lower.jaw.length.resids",0.0402395650977919,-0.0141537618913505,-0.0166056954288654
"point11.13.maxillary.head.height.resids_point8.9.dentigerous.arm.depth.resids",0.0496894290505137,-0.0154197353740345,-0.0155436057829064
"point11.13.maxillary.head.height.resids_point2.11.palatine.height.resids",-0.0101696489589769,0.0127518593467059,0.00820647992341082
"point11.13.maxillary.head.height.resids_point2.3.jaw.closing.inlever.resids",0.0178086082792065,0.0176267115338194,-0.0024727766209382
"point11.13.maxillary.head.height.resids_point15.16.cranial.height.resids",0.0468524824254654,-0.0179300436264473,0.00266720472325517
"point11.13.maxillary.head.height.resids_point14.15.orbit.diameter.resids",0.0550283301614238,0.00189546985444454,-0.0210449111858677
"point11.13.maxillary.head.height.resids_point2.18.suspensorium.length.resids",-0.0485211137935275,-0.0260949925446048,0.0304965596078849
"point11.13.maxillary.head.height.resids_point9.10.ascending.proess.length.resids",-0.032356592061079,-0.012607374852558,0.0111965104219844
"point11.13.maxillary.head.height.resids_point2.4.opening.inlever.resids",-0.299676318850141,-0.129057332727845,-0.15864400886655
"point11.13.maxillary.head.height.resids_point12.19.nasal.tissue.protrusion.resids",0.16803710011585,-0.0407817468714258,0.00388820318957137
"point11.13.maxillary.head.height.resids_point11.14.ectopterygoid.resids",-0.0520336798904187,0.0393897801576591,0.034699046461555
"point11.13.maxillary.head.height.resids_point16.18.head.depth.resids",0.0290584180613655,-0.02155927639448,-0.0321385220704785
"point11.13.maxillary.head.height.resids_point12.13.maxillary.head.protrusion.resids",-0.179901735439508,-0.0748260573274539,0.0170190082291806
"point11.13.maxillary.head.height.resids_point6.11.maxilla.length.resids",-0.00462189034397245,0.00328149848971248,0.00602065060335931
"point11.13.maxillary.head.height.resids_point11.13.maxillary.head.height.resids",0.55627837742847,-0.123558458624577,0.0222687864700582
"point11.13.maxillary.head.height.resids_point17.18.pelvic.girdle.length.resids",0.0914643585203329,-0.00809569056702165,0.0136927492757098
"point17.18.pelvic.girdle.length.resids_point5.8.dentigerous.arm.width.resids",0.026271530949637,-0.0201629380766609,-0.0246445464737705
"point17.18.pelvic.girdle.length.resids_point7.5.dentigerous.arm.base.resids",-0.0159745602283469,-0.0167139312843416,0.010597336047835
"point17.18.pelvic.girdle.length.resids_point1.2.lower.jaw.length.resids",0.0115369344226777,0.00452109838883016,-0.00101732495539705
"point17.18.pelvic.girdle.length.resids_point8.9.dentigerous.arm.depth.resids",0.0160944998384264,0.0277556257648662,-0.0224090005726099
"point17.18.pelvic.girdle.length.resids_point2.11.palatine.height.resids",-0.000541051055229141,-0.0219741526739585,-0.00770746134131272
"point17.18.pelvic.girdle.length.resids_point2.3.jaw.closing.inlever.resids",0.0081737655658729,0.00921214788671818,-0.00455519162262383
"point17.18.pelvic.girdle.length.resids_point15.16.cranial.height.resids",0.00692633439849557,-0.0456936536662762,-0.00809942543030304
"point17.18.pelvic.girdle.length.resids_point14.15.orbit.diameter.resids",0.0180207128104688,0.000723324319965573,0.0141811638187492
"point17.18.pelvic.girdle.length.resids_point2.18.suspensorium.length.resids",-0.0117920458795181,0.00487024688993687,0.00834323954744824
"point17.18.pelvic.girdle.length.resids_point9.10.ascending.proess.length.resids",-0.00113195259956561,-0.0121668838568124,-0.00327191027085083
"point17.18.pelvic.girdle.length.resids_point2.4.opening.inlever.resids",-0.0667143982327599,0.00598462789513977,0.0179475813609463
"point17.18.pelvic.girdle.length.resids_point12.19.nasal.tissue.protrusion.resids",0.0319868363395608,0.0190251362696849,0.0175046498848121
"point17.18.pelvic.girdle.length.resids_point11.14.ectopterygoid.resids",-0.0110757717339706,-0.0346370951050334,0.0178760717758722
"point17.18.pelvic.girdle.length.resids_point16.18.head.depth.resids",0.00971813255712433,-0.00428239576576575,-0.00309626200260987
"point17.18.pelvic.girdle.length.resids_point12.13.maxillary.head.protrusion.resids",-0.0610486903355011,-0.0878662357894516,0.0118408246703608
"point17.18.pelvic.girdle.length.resids_point6.11.maxilla.length.resids",-0.000983506266871424,-0.0234359139058912,0.0014453741813548
"point17.18.pelvic.girdle.length.resids_point11.13.maxillary.head.height.resids",0.0914643585203329,-0.00809569056702165,0.0136927492757098
"point17.18.pelvic.girdle.length.resids_point17.18.pelvic.girdle.length.resids",0.0215849648256282,-0.0114517543084216,-0.0115683238992904
